CatNum	LaunYr	LaunNum	Source	Inc
30714	1999	25	PRC	99.3
30713	1999	25	PRC	98
30712	1999	25	PRC	99.6
30711	1999	25	PRC	99
30710	1999	25	PRC	102.8
30709	1999	25	PRC	99
30708	1999	25	PRC	99
30707	1999	25	PRC	99.4
30706	1999	25	PRC	99.1
30705	1999	25	PRC	102.2
30704	1999	25	PRC	99.2
30703	1999	25	PRC	98.8
30702	1999	25	PRC	99.3
30701	1999	25	PRC	98.8
30700	1999	25	PRC	98.8
30699	1999	25	PRC	99.3
30698	1999	25	PRC	99
30697	1999	25	PRC	99.2
30696	1999	25	PRC	98.8
30695	1999	25	PRC	98.9
30694	1999	25	PRC	99
30693	1999	25	PRC	99.1
30692	1999	25	PRC	98.7
30691	1999	25	PRC	98.9
30690	1999	25	PRC	99
30689	1999	25	PRC	99.1
30688	1999	25	PRC	99
30687	1999	25	PRC	99
30686	1999	25	PRC	99
30685	1999	25	PRC	98.8
30684	1999	25	PRC	99.8
30683	1999	25	PRC	99.1
30682	1999	25	PRC	98.8
30681	1999	25	PRC	97.5
30680	1999	25	PRC	99.6
30679	1999	25	PRC	99.4
30678	1999	25	PRC	99
30677	1999	25	PRC	98.3
30676	1999	25	PRC	98.3
30675	1999	25	PRC	99.1
30674	1999	25	PRC	99
30673	1999	25	PRC	99
30672	1999	25	PRC	99
30671	1999	25	PRC	99.3
30670	1999	25	PRC	98.8
30669	1999	25	PRC	98.6
30668	1999	25	PRC	99.1
30667	1999	25	PRC	98.9
30666	1999	25	PRC	99.2
30665	1999	25	PRC	99
30664	1999	25	PRC	99
30663	1999	25	PRC	99.3
30662	1999	25	PRC	98.9
30661	1999	25	PRC	99.4
30660	1999	25	PRC	98.2
30659	1999	25	PRC	99.1
30658	1999	25	PRC	98.5
30657	1999	25	PRC	99
30656	1999	25	PRC	99.1
30655	1999	25	PRC	98.7
30654	1999	25	PRC	99.3
30653	1999	25	PRC	98.8
30652	1999	25	PRC	99
30650	1999	25	PRC	99
30649	1999	25	PRC	99.1
30648	1999	25	PRC	99
30647	1999	25	PRC	99
30646	1999	25	PRC	99.2
30645	1999	25	PRC	99
30644	1999	25	PRC	98.7
30643	1999	25	PRC	99
30642	1999	25	PRC	99
30641	1999	25	PRC	99
30640	1999	25	PRC	99
30639	1999	25	PRC	99.1
30638	1999	25	PRC	99.3
30637	1999	25	PRC	98.9
30636	1999	25	PRC	98.8
30635	1999	25	PRC	98.9
30634	1999	25	PRC	99.1
30633	1999	25	PRC	98.4
30632	1999	25	PRC	99
30631	1999	25	PRC	99.1
30630	1999	25	PRC	99.1
30629	1999	25	PRC	99.3
30628	1999	25	PRC	99.3
30627	1999	25	PRC	98.9
30626	1999	25	PRC	99
30625	1999	25	PRC	98.9
30624	1999	25	PRC	98.9
30623	1999	25	PRC	98.9
30622	1999	25	PRC	101
30621	1999	25	PRC	98.7
30620	1999	25	PRC	98.9
30619	1999	25	PRC	98.6
30618	1999	25	PRC	99.3
30617	1999	25	PRC	98.8
30616	1999	25	PRC	98.7
30615	1999	25	PRC	99.2
30614	1999	25	PRC	99.7
30613	1999	25	PRC	98.8
30612	1999	25	PRC	99.1
30611	1999	25	PRC	98.6
30610	1999	25	PRC	98.9
30609	1999	25	PRC	98.5
30608	1999	25	PRC	98.9
30607	1999	25	PRC	98.9
30606	1999	25	PRC	98.7
30605	1999	25	PRC	99.3
30604	1999	25	PRC	99
30603	1999	25	PRC	98.4
30602	1999	25	PRC	99.1
30601	1999	25	PRC	100.3
30600	1999	25	PRC	98.4
30599	1999	25	PRC	99
30598	1999	25	PRC	98.7
30597	1999	25	PRC	99
30596	1999	25	PRC	98.8
30595	1999	25	PRC	98.9
30594	1999	25	PRC	99.1
30593	1999	25	PRC	102.4
30592	1999	25	PRC	97.9
30584	1999	25	PRC	98.8
30579	1999	25	PRC	99.1
30578	1999	25	PRC	99.1
30577	1999	25	PRC	99
30576	1999	25	PRC	99.1
30575	1999	25	PRC	99.2
30574	1999	25	PRC	99.4
30573	1999	25	PRC	99
30572	1999	25	PRC	99
30571	1999	25	PRC	99
30570	1999	25	PRC	99
30569	1999	25	PRC	98.9
30568	1999	25	PRC	99
30567	1999	25	PRC	99.1
30566	1999	25	PRC	99
30565	1999	25	PRC	98.5
30564	1999	25	PRC	99.2
30563	1999	25	PRC	99.1
30562	1999	25	PRC	99.1
30561	1999	25	PRC	99
30560	1999	25	PRC	99
30559	1999	25	PRC	98.8
30558	1999	25	PRC	99.5
30557	1999	25	PRC	99.3
30556	1999	25	PRC	99.3
30555	1999	25	PRC	99.1
30554	1999	25	PRC	98.9
30553	1999	25	PRC	99.1
30552	1999	25	PRC	99
30551	1999	25	PRC	100.2
30550	1999	25	PRC	99.1
30549	1999	25	PRC	98.4
30548	1999	25	PRC	99.7
30547	1999	25	PRC	98.8
30546	1999	25	PRC	98.9
30545	1999	25	PRC	99
30544	1999	25	PRC	98.6
30543	1999	25	PRC	99.1
30542	1999	25	PRC	99
30541	1999	25	PRC	99
30540	1999	25	PRC	99.1
30539	1999	25	PRC	98.8
30538	1999	25	PRC	99.2
30537	1999	25	PRC	99.5
30536	1999	25	PRC	98.8
30535	1999	25	PRC	98.8
30534	1999	25	PRC	98.8
30533	1999	25	PRC	99
30532	1999	25	PRC	97
30531	1999	25	PRC	102.3
30530	1999	25	PRC	98.6
30529	1999	25	PRC	98.5
30528	1999	25	PRC	98.2
30527	1999	25	PRC	100.5
30526	1999	25	PRC	99.5
30525	1999	25	PRC	98.6
30524	1999	25	PRC	99.3
30523	1999	25	PRC	98.9
30522	1999	25	PRC	99.4
30521	1999	25	PRC	99
30520	1999	25	PRC	98.7
30519	1999	25	PRC	98.8
30518	1999	25	PRC	99
30517	1999	25	PRC	98.8
30516	1999	25	PRC	98.9
30515	1999	25	PRC	98.5
30514	1999	25	PRC	98.8
30513	1999	25	PRC	99
30512	1999	25	PRC	98.8
30511	1999	25	PRC	98.8
30510	1999	25	PRC	99
30509	1999	25	PRC	98.5
30508	1999	25	PRC	99.3
30507	1999	25	PRC	99
30506	1999	25	PRC	99.1
30505	1999	25	PRC	99
30504	1999	25	PRC	98.7
30503	1999	25	PRC	99.1
30502	1999	25	PRC	98.9
30501	1999	25	PRC	98.8
30500	1999	25	PRC	99.1
30499	1999	25	PRC	99
30498	1999	25	PRC	99.2
30497	1999	25	PRC	99.2
30496	1999	25	PRC	98.8
30495	1999	25	PRC	102.3
30494	1999	25	PRC	99.6
30493	1999	25	PRC	98.6
30492	1999	25	PRC	102.3
30491	1999	25	PRC	101.5
30490	1999	25	PRC	98.7
30489	1999	25	PRC	99.1
30488	1999	25	PRC	99
30487	1999	25	PRC	98.7
30486	1999	25	PRC	98.8
30485	1999	25	PRC	99
30484	1999	25	PRC	99
30483	1999	25	PRC	99
30482	1999	25	PRC	99.3
30481	1999	25	PRC	98.8
30480	1999	25	PRC	98.8
30478	1999	25	PRC	98.9
30477	1999	25	PRC	99.4
30476	1999	25	PRC	98.9
30475	1999	25	PRC	99.1
30474	1999	25	PRC	98.9
30473	1999	25	PRC	98.8
30472	1999	25	PRC	98.9
30471	1999	25	PRC	99.2
30470	1999	25	PRC	98.6
30469	1999	25	PRC	98.5
30468	1999	25	PRC	99.1
30467	1999	25	PRC	99.1
30466	1999	25	PRC	99.1
30465	1999	25	PRC	99
30464	1999	25	PRC	98.9
30463	1999	25	PRC	98.9
30462	1999	25	PRC	99.1
30461	1999	25	PRC	98.9
30460	1999	25	PRC	98.7
30459	1999	25	PRC	99
30458	1999	25	PRC	98.6
30457	1999	25	PRC	100
30456	1999	25	PRC	99.8
30455	1999	25	PRC	98.8
30454	1999	25	PRC	98.1
30453	1999	25	PRC	99
30452	1999	25	PRC	99.3
30451	1999	25	PRC	98.9
30450	1999	25	PRC	98.6
30449	1999	25	PRC	99.1
30448	1999	25	PRC	99
30447	1999	25	PRC	99
30446	1999	25	PRC	98.9
30445	1999	25	PRC	98.8
30444	1999	25	PRC	99.3
30443	1999	25	PRC	98.8
30442	1999	25	PRC	99.1
30441	1999	25	PRC	99.1
30440	1999	25	PRC	97.9
30439	1999	25	PRC	99.1
30438	1999	25	PRC	98.8
30437	1999	25	PRC	98.9
30436	1999	25	PRC	98.4
30435	1999	25	PRC	99
30434	1999	25	PRC	99.4
30433	1999	25	PRC	98.7
30432	1999	25	PRC	98.9
30431	1999	25	PRC	98.6
30430	1999	25	PRC	99
30429	1999	25	PRC	99.2
30424	1999	25	PRC	99.7
30423	1999	25	PRC	98.5
30422	1999	25	PRC	99.1
30421	1999	25	PRC	99.1
30420	1999	25	PRC	99
30419	1999	25	PRC	99.2
30418	1999	25	PRC	98.8
30417	1999	25	PRC	99
30416	1999	25	PRC	99.1
30415	1999	25	PRC	99.7
30414	1999	25	PRC	99.2
30413	1999	25	PRC	102.1
30412	1999	25	PRC	98.8
30411	1999	25	PRC	98.5
30410	1999	25	PRC	99.8
30409	1999	25	PRC	98.6
30408	1999	25	PRC	99.1
30407	1999	25	PRC	98.8
30406	1999	25	PRC	98.6
30405	1999	25	PRC	99.1
30404	1999	25	PRC	99.8
30403	1999	25	PRC	99
30402	1999	25	PRC	99
30401	1999	25	PRC	98.9
30400	1999	25	PRC	99.1
30399	1999	25	PRC	100.4
30398	1999	25	PRC	99.8
30397	1999	25	PRC	98.4
30396	1999	25	PRC	98.2
30395	1999	25	PRC	99.3
30394	1999	25	PRC	99
30393	1999	25	PRC	99
30392	1999	25	PRC	99.1
30391	1999	25	PRC	99.1
30390	1999	25	PRC	99
30389	1999	25	PRC	98.8
30388	1999	25	PRC	99
30387	1999	25	PRC	99
30386	1999	25	PRC	98.7
30385	1999	25	PRC	99
30384	1999	25	PRC	99
30383	1999	25	PRC	99.3
30382	1999	25	PRC	99
30381	1999	25	PRC	99.2
30380	1999	25	PRC	98.8
30379	1999	25	PRC	99.1
30378	1999	25	PRC	98.6
30377	1999	25	PRC	99.2
30376	1999	25	PRC	98.8
30375	1999	25	PRC	98.6
30374	1999	25	PRC	99.2
30373	1999	25	PRC	99.1
30372	1999	25	PRC	99
30371	1999	25	PRC	98.9
30370	1999	25	PRC	98.9
30369	1999	25	PRC	99
30368	1999	25	PRC	99.2
30367	1999	25	PRC	97.9
30366	1999	25	PRC	99
30365	1999	25	PRC	98.9
30364	1999	25	PRC	98.2
30363	1999	25	PRC	99
30362	1999	25	PRC	99
30361	1999	25	PRC	99
30360	1999	25	PRC	99.1
30359	1999	25	PRC	101.6
30358	1999	25	PRC	98.8
30357	1999	25	PRC	99
30356	1999	25	PRC	99.1
30355	1999	25	PRC	99
30354	1999	25	PRC	98.9
30353	1999	25	PRC	98.9
30352	1999	25	PRC	99
30351	1999	25	PRC	98.5
30350	1999	25	PRC	98.2
30349	1999	25	PRC	98.6
30348	1999	25	PRC	99
30347	1999	25	PRC	98.4
30346	1999	25	PRC	99.1
30345	1999	25	PRC	98.8
30344	1999	25	PRC	98.8
30343	1999	25	PRC	99
30342	1999	25	PRC	100.1
30341	1999	25	PRC	99.3
30340	1999	25	PRC	98.9
30339	1999	25	PRC	99
30338	1999	25	PRC	98.9
30337	1999	25	PRC	98.8
30336	1999	25	PRC	98.9
30335	1999	25	PRC	99.2
30334	1999	25	PRC	99
30333	1999	25	PRC	98.9
30332	1999	25	PRC	99.3
30331	1999	25	PRC	99.2
30330	1999	25	PRC	99
30329	1999	25	PRC	99.1
30328	1999	25	PRC	99
30327	1999	25	PRC	98.4
30326	1999	25	PRC	98.6
30325	1999	25	PRC	99
30322	1999	25	PRC	98.4
30321	1999	25	PRC	99
30320	1999	25	PRC	99
30319	1999	25	PRC	98.3
30318	1999	25	PRC	99
30317	1999	25	PRC	99.1
30316	1999	25	PRC	98.9
30315	1999	25	PRC	98.9
30314	1999	25	PRC	98.4
30313	1999	25	PRC	99.1
30312	1999	25	PRC	98.8
30311	1999	25	PRC	99.1
30310	1999	25	PRC	99.2
30309	1999	25	PRC	99.1
30308	1999	25	PRC	100.3
30307	1999	25	PRC	99.1
30306	1999	25	PRC	99
30305	1999	25	PRC	98.5
30304	1999	25	PRC	99
30303	1999	25	PRC	99
30302	1999	25	PRC	98.5
30301	1999	25	PRC	98.7
30300	1999	25	PRC	99
30299	1999	25	PRC	99.2
30298	1999	25	PRC	99.2
30297	1999	25	PRC	98.7
30296	1999	25	PRC	97.5
30295	1999	25	PRC	98.8
30294	1999	25	PRC	98.8
30293	1999	25	PRC	99.2
30292	1999	25	PRC	98.6
30291	1999	25	PRC	97.2
30290	1999	25	PRC	102.7
30289	1999	25	PRC	99.2
30288	1999	25	PRC	99.4
30287	1999	25	PRC	98.6
30286	1999	25	PRC	99
30285	1999	25	PRC	99.5
30284	1999	25	PRC	99.1
30283	1999	25	PRC	99.2
30282	1999	25	PRC	99.1
30281	1999	25	PRC	99.1
30280	1999	25	PRC	99.3
30279	1999	25	PRC	99.2
30278	1999	25	PRC	99
30277	1999	25	PRC	99.1
30276	1999	25	PRC	98.9
30275	1999	25	PRC	99
30274	1999	25	PRC	99.3
30273	1999	25	PRC	99.2
30272	1999	25	PRC	99.2
30271	1999	25	PRC	98.3
30270	1999	25	PRC	99
30269	1999	25	PRC	98.4
30268	1999	25	PRC	99
30267	1999	25	PRC	99
30266	1999	25	PRC	99
30265	1999	25	PRC	98.9
30264	1999	25	PRC	99.2
30263	1999	25	PRC	98.9
30262	1999	25	PRC	99
30261	1999	25	PRC	98.8
30260	1999	25	PRC	98.8
30259	1999	25	PRC	98.7
30258	1999	25	PRC	97.4
30257	1999	25	PRC	99
30256	1999	25	PRC	99
30255	1999	25	PRC	99
30254	1999	25	PRC	99.2
30253	1999	25	PRC	98.7
30252	1999	25	PRC	99.1
30251	1999	25	PRC	99
30250	1999	25	PRC	99.3
30249	1999	25	PRC	99.1
30248	1999	25	PRC	99.1
30247	1999	25	PRC	98.2
30246	1999	25	PRC	98.7
30245	1999	25	PRC	99
30244	1999	25	PRC	99.2
30243	1999	25	PRC	99
30242	1999	25	PRC	99
30241	1999	25	PRC	99.2
30240	1999	25	PRC	100
30239	1999	25	PRC	100
30238	1999	25	PRC	98.9
30237	1999	25	PRC	99
30236	1999	25	PRC	100.6
30235	1999	25	PRC	99.1
30234	1999	25	PRC	99
30233	1999	25	PRC	99
30232	1999	25	PRC	98.7
30231	1999	25	PRC	99
30230	1999	25	PRC	99
30229	1999	25	PRC	99
30228	1999	25	PRC	99
30227	1999	25	PRC	99.1
30226	1999	25	PRC	99
30225	1999	25	PRC	98.9
30224	1999	25	PRC	99.1
30223	1999	25	PRC	97
30222	1999	25	PRC	99
30221	1999	25	PRC	98.9
30220	1999	25	PRC	98.9
30219	1999	25	PRC	99
30218	1999	25	PRC	99
30217	1999	25	PRC	98.9
30216	1999	25	PRC	99
30215	1999	25	PRC	99.5
30214	1999	25	PRC	99
30213	1999	25	PRC	99.1
30212	1999	25	PRC	99.4
30211	1999	25	PRC	99.6
30210	1999	25	PRC	98.9
30209	1999	25	PRC	99.1
30208	1999	25	PRC	98.9
30207	1999	25	PRC	98.5
30206	1999	25	PRC	98.6
30205	1999	25	PRC	99
30204	1999	25	PRC	99.8
30203	1999	25	PRC	99
30202	1999	25	PRC	98.9
30201	1999	25	PRC	99.4
30200	1999	25	PRC	99
30199	1999	25	PRC	98.8
30198	1999	25	PRC	98.4
30197	1999	25	PRC	99
30196	1999	25	PRC	98.9
30195	1999	25	PRC	102.1
30194	1999	25	PRC	101.3
30193	1999	25	PRC	98.8
30192	1999	25	PRC	99
30191	1999	25	PRC	98.8
30190	1999	25	PRC	99
30189	1999	25	PRC	99.1
30188	1999	25	PRC	98.1
30187	1999	25	PRC	98.8
30186	1999	25	PRC	98.9
30185	1999	25	PRC	99.7
30184	1999	25	PRC	97.4
30183	1999	25	PRC	99
30182	1999	25	PRC	99.1
30181	1999	25	PRC	99
30180	1999	25	PRC	99
30179	1999	25	PRC	98.9
30178	1999	25	PRC	102.3
30177	1999	25	PRC	98.6
30176	1999	25	PRC	99.6
30175	1999	25	PRC	99.3
30174	1999	25	PRC	99
30173	1999	25	PRC	99.2
30172	1999	25	PRC	99
30171	1999	25	PRC	98.4
30170	1999	25	PRC	99.3
30169	1999	25	PRC	98.4
30168	1999	25	PRC	97.4
30167	1999	25	PRC	99
30166	1999	25	PRC	97.4
30165	1999	25	PRC	99.2
30164	1999	25	PRC	99.5
30163	1999	25	PRC	98.7
30162	1999	25	PRC	99.5
30161	1999	25	PRC	100.5
30160	1999	25	PRC	98.9
30159	1999	25	PRC	99.8
30158	1999	25	PRC	98.5
30157	1999	25	PRC	98.9
30156	1999	25	PRC	98.9
30155	1999	25	PRC	99.7
30154	1999	25	PRC	98.4
30153	1999	25	PRC	100.5
30152	1999	25	PRC	99.1
30151	1999	25	PRC	99.5
30150	1999	25	PRC	99.1
30149	1999	25	PRC	99
30148	1999	25	PRC	99.6
30147	1999	25	PRC	98.8
30146	1999	25	PRC	98.1
30145	1999	25	PRC	99.3
30144	1999	25	PRC	99.4
30143	1999	25	PRC	99
30142	1999	25	PRC	99.2
30141	1999	25	PRC	99.1
30140	1999	25	PRC	99.1
30139	1999	25	PRC	98.4
30138	1999	25	PRC	99
30137	1999	25	PRC	99.1
30136	1999	25	PRC	98.5
30135	1999	25	PRC	99
30134	1999	25	PRC	99
30133	1999	25	PRC	98.3
30132	1999	25	PRC	99.5
30131	1999	25	PRC	99.2
30130	1999	25	PRC	99
30129	1999	25	PRC	98
30128	1999	25	PRC	97
30127	1999	25	PRC	98.2
30126	1999	25	PRC	98.8
30125	1999	25	PRC	98.6
30124	1999	25	PRC	98.9
30123	1999	25	PRC	96.9
30122	1999	25	PRC	95.9
30121	1999	25	PRC	102.2
30120	1999	25	PRC	99
30119	1999	25	PRC	98
30118	1999	25	PRC	99.1
30117	1999	25	PRC	99.1
30116	1999	25	PRC	99.4
30115	1999	25	PRC	99.1
30114	1999	25	PRC	99
30113	1999	25	PRC	99.1
30112	1999	25	PRC	99.2
30111	1999	25	PRC	101.6
30110	1999	25	PRC	98.8
30109	1999	25	PRC	99.1
30108	1999	25	PRC	99
30107	1999	25	PRC	98.8
30106	1999	25	PRC	99
30105	1999	25	PRC	99
30104	1999	25	PRC	98.6
30103	1999	25	PRC	99.2
30102	1999	25	PRC	99
30101	1999	25	PRC	99.2
30100	1999	25	PRC	98.6
30099	1999	25	PRC	99
30098	1999	25	PRC	99.3
30097	1999	25	PRC	99.3
30096	1999	25	PRC	99.1
30095	1999	25	PRC	99.2
30094	1999	25	PRC	99
30093	1999	25	PRC	98.9
30092	1999	25	PRC	98.9
30091	1999	25	PRC	98.5
30090	1999	25	PRC	99.3
30089	1999	25	PRC	99
30088	1999	25	PRC	98.8
30087	1999	25	PRC	98.7
30086	1999	25	PRC	99.1
30085	1999	25	PRC	98.5
30084	1999	25	PRC	97.3
30083	1999	25	PRC	99
30082	1999	25	PRC	98.8
30081	1999	25	PRC	99.2
30080	1999	25	PRC	99.1
30079	1999	25	PRC	99
30078	1999	25	PRC	99.2
30077	1999	25	PRC	99
30076	1999	25	PRC	99.6
30075	1999	25	PRC	99.1
30074	1999	25	PRC	99
30073	1999	25	PRC	99.4
30072	1999	25	PRC	99.2
30071	1999	25	PRC	98.9
30070	1999	25	PRC	98.3
30069	1999	25	PRC	99.2
30068	1999	25	PRC	99
30067	1999	25	PRC	98.8
30066	1999	25	PRC	98.9
30065	1999	25	PRC	98.8
30064	1999	25	PRC	99
30063	1999	25	PRC	99
30062	1999	25	PRC	99.1
30061	1999	25	PRC	101.9
30060	1999	25	PRC	99.3
30059	1999	25	PRC	98.8
30058	1999	25	PRC	100.1
30057	1999	25	PRC	98.8
30056	1999	25	PRC	98.4
30055	1999	25	PRC	99.6
30054	1999	25	PRC	99.6
30053	1999	25	PRC	98.6
30052	1999	25	PRC	99.6
30051	1999	25	PRC	99.2
30050	1999	25	PRC	96.8
30049	1999	25	PRC	98.5
30048	1999	25	PRC	98.7
30047	1999	25	PRC	99.9
30046	1999	25	PRC	99.7
30045	1999	25	PRC	99
30044	1999	25	PRC	98.1
30043	1999	25	PRC	98.6
30042	1999	25	PRC	99.2
30041	1999	25	PRC	99.5
30040	1999	25	PRC	98.3
30039	1999	25	PRC	97
30038	1999	25	PRC	98.7
30037	1999	25	PRC	98.8
30036	1999	25	PRC	98.6
30035	1999	25	PRC	99.3
30034	1999	25	PRC	97.8
30033	1999	25	PRC	99
30032	1999	25	PRC	97.3
30031	1999	25	PRC	99.2
30030	1999	25	PRC	99.7
30029	1999	25	PRC	98.5
30028	1999	25	PRC	98.6
30027	1999	25	PRC	98.4
30026	1999	25	PRC	99.1
30025	1999	25	PRC	98.4
30024	1999	25	PRC	98.7
30023	1999	25	PRC	99.2
30022	1999	25	PRC	99
30021	1999	25	PRC	99.1
30020	1999	25	PRC	99.2
30019	1999	25	PRC	98.1
30018	1999	25	PRC	98.7
30017	1999	25	PRC	98.7
30016	1999	25	PRC	98.9
30015	1999	25	PRC	99.1
30014	1999	25	PRC	100.2
30013	1999	25	PRC	99.1
30012	1999	25	PRC	99.2
30011	1999	25	PRC	97.4
30010	1999	25	PRC	99
30009	1999	25	PRC	99.1
30008	1999	25	PRC	99.4
30007	1999	25	PRC	99.2
30006	1999	25	PRC	98.9
30005	1999	25	PRC	99.3
30004	1999	25	PRC	99.2
30003	1999	25	PRC	99.2
30002	1999	25	PRC	98.7
30001	1999	25	PRC	98.9
29999	1999	25	PRC	99
29998	1999	25	PRC	99.3
29997	1999	25	PRC	99.2
29996	1999	25	PRC	99.1
29995	1999	25	PRC	98.4
29994	1999	25	PRC	99.1
29993	1999	25	PRC	99
29992	1999	25	PRC	99
29991	1999	25	PRC	102.2
29990	1999	25	PRC	98.8
29989	1999	25	PRC	99
29988	1999	25	PRC	98.9
29987	1999	25	PRC	99
29986	1999	25	PRC	99.4
29985	1999	25	PRC	99
29984	1999	25	PRC	99.4
29983	1999	25	PRC	99.2
29982	1999	25	PRC	99.4
29981	1999	25	PRC	98.9
29980	1999	25	PRC	98.8
29979	1999	25	PRC	99
29978	1999	25	PRC	99.1
29977	1999	25	PRC	98.4
29976	1999	25	PRC	99.2
29975	1999	25	PRC	99
29974	1999	25	PRC	99.2
29973	1999	25	PRC	99.2
29972	1999	25	PRC	98.9
29971	1999	25	PRC	99
29970	1999	25	PRC	98.8
29969	1999	25	PRC	99
29968	1999	25	PRC	99.1
29967	1999	25	PRC	99
29966	1999	25	PRC	99.4
29965	1999	25	PRC	99.2
29964	1999	25	PRC	98.4
29963	1999	25	PRC	99
29962	1999	25	PRC	99.1
29961	1999	25	PRC	99
29960	1999	25	PRC	99
29959	1999	25	PRC	99
29958	1999	25	PRC	99
29957	1999	25	PRC	99.1
29956	1999	25	PRC	99
29955	1999	25	PRC	99.3
29954	1999	25	PRC	100.1
29953	1999	25	PRC	99.4
29952	1999	25	PRC	99.4
29951	1999	25	PRC	99.3
29950	1999	25	PRC	99
29949	1999	25	PRC	99
29948	1999	25	PRC	99.1
29947	1999	25	PRC	99.1
29946	1999	25	PRC	99.1
29945	1999	25	PRC	99
29944	1999	25	PRC	99
29943	1999	25	PRC	99
29942	1999	25	PRC	98.9
29941	1999	25	PRC	98.9
29940	1999	25	PRC	99
29939	1999	25	PRC	99
29938	1999	25	PRC	99.1
29937	1999	25	PRC	99
29936	1999	25	PRC	98.8
29935	1999	25	PRC	98.5
29934	1999	25	PRC	98.8
29933	1999	25	PRC	98.7
29932	1999	25	PRC	99
29931	1999	25	PRC	99
29930	1999	25	PRC	99
29929	1999	25	PRC	98.6
29928	1999	25	PRC	99.2
29927	1999	25	PRC	99.1
29926	1999	25	PRC	98.8
29925	1999	25	PRC	99
29924	1999	25	PRC	99
29923	1999	25	PRC	99
29922	1999	25	PRC	99
29921	1999	25	PRC	99.1
29920	1999	25	PRC	98.4
29919	1999	25	PRC	98.5
29918	1999	25	PRC	98.8
29917	1999	25	PRC	98.9
29916	1999	25	PRC	99.3
29915	1999	25	PRC	99
29914	1999	25	PRC	99.1
29913	1999	25	PRC	99.1
29912	1999	25	PRC	98.9
29911	1999	25	PRC	99
29910	1999	25	PRC	99.7
29909	1999	25	PRC	98.9
29908	1999	25	PRC	98.9
29907	1999	25	PRC	99.1
29906	1999	25	PRC	99
29905	1999	25	PRC	99.3
29904	1999	25	PRC	99
29903	1999	25	PRC	98.9
29902	1999	25	PRC	98.8
29901	1999	25	PRC	98.8
29900	1999	25	PRC	99.9
29899	1999	25	PRC	98.7
29898	1999	25	PRC	98.2
29897	1999	25	PRC	98.6
29896	1999	25	PRC	99.5
29895	1999	25	PRC	99.9
29894	1999	25	PRC	99.3
29893	1999	25	PRC	98.5
29892	1999	25	PRC	99.3
29891	1999	25	PRC	99.3
29890	1999	25	PRC	99.4
29889	1999	25	PRC	99.5
29888	1999	25	PRC	99.1
29887	1999	25	PRC	98.8
29886	1999	25	PRC	99.2
29885	1999	25	PRC	98.3
29884	1999	25	PRC	99.6
29883	1999	25	PRC	99
29882	1999	25	PRC	98.9
29881	1999	25	PRC	98.7
29880	1999	25	PRC	98.2
29879	1999	25	PRC	100.4
29878	1999	25	PRC	97
29877	1999	25	PRC	98.9
29876	1999	25	PRC	98.4
29875	1999	25	PRC	98.9
29874	1999	25	PRC	98.3
29873	1999	25	PRC	99.4
29872	1999	25	PRC	98.8
29871	1999	25	PRC	99
29870	1999	25	PRC	98.8
29869	1999	25	PRC	98.9
29868	1999	25	PRC	98.5
29867	1999	25	PRC	99.5
29866	1999	25	PRC	98.5
29865	1999	25	PRC	98.9
29864	1999	25	PRC	99.9
29863	1999	25	PRC	97.6
29862	1999	25	PRC	98.5
29861	1999	25	PRC	97.3
29860	1999	25	PRC	98.6
29859	1999	25	PRC	98.4
29858	1999	25	PRC	99.2
29857	1999	25	PRC	98.4
29856	1999	25	PRC	98.7
29855	1999	25	PRC	98.2
29854	1999	25	PRC	99.1
29853	1999	25	PRC	98.4
29852	1999	25	PRC	99.1
29851	1999	25	PRC	99.2
29850	1999	25	PRC	98.1
29849	1999	25	PRC	99.3
29848	1999	25	PRC	98.2
29847	1999	25	PRC	99.2
29846	1999	25	PRC	98.8
29845	1999	25	PRC	98.9
29844	1999	25	PRC	99
29843	1999	25	PRC	99
29842	1999	25	PRC	98.5
29841	1999	25	PRC	98.8
29840	1999	25	PRC	99
29839	1999	25	PRC	102.2
29838	1999	25	PRC	97.3
29837	1999	25	PRC	98.5
29836	1999	25	PRC	98.2
29835	1999	25	PRC	99
29834	1999	25	PRC	98.2
29833	1999	25	PRC	99.1
29832	1999	25	PRC	98.8
29831	1999	25	PRC	97.4
29830	1999	25	PRC	98.8
29829	1999	25	PRC	98.7
29828	1999	25	PRC	99.2
29827	1999	25	PRC	98.9
29826	1999	25	PRC	97.3
29825	1999	25	PRC	98.7
29824	1999	25	PRC	98.8
29823	1999	25	PRC	98.8
29822	1999	25	PRC	98.6
29821	1999	25	PRC	99.1
29820	1999	25	PRC	99.2
29819	1999	25	PRC	99.2
29818	1999	25	PRC	98.8
29817	1999	25	PRC	99.1
29816	1999	25	PRC	99
29815	1999	25	PRC	98.6
29814	1999	25	PRC	99.1
29813	1999	25	PRC	99
29812	1999	25	PRC	98.4
29811	1999	25	PRC	99.1
29810	1999	25	PRC	99.1
29809	1999	25	PRC	98.8
29808	1999	25	PRC	99.1
29807	1999	25	PRC	99.1
29806	1999	25	PRC	99.1
29805	1999	25	PRC	99.5
29804	1999	25	PRC	99.1
29803	1999	25	PRC	99
29802	1999	25	PRC	98.9
29801	1999	25	PRC	98.8
29800	1999	25	PRC	98.3
29799	1999	25	PRC	98.4
29798	1999	25	PRC	99.2
29797	1999	25	PRC	97.8
29796	1999	25	PRC	99
29795	1999	25	PRC	99
29794	1999	25	PRC	98.2
